query	BLM protests
The chats on this app. We have white privileged racists trying to police GBV, blaming Black people for violence based purely on our melanin as if dealing with their toxic racism isn't enough. 🙄	402650226	Fri Dec 04 12:54:05 +0000 2020	[]	19	1	https://twitter.com/Natz_online/status/1334843419093561345
@LaurenWitzkeDE @Cernovich @GovMurphy @RepMattGaetz Let’s see- an unnecessary “gala fundraiser” indoors, unmasked, during the worst surge in the virus, vs. an outdoor &amp; masked group protesting police violence against Black people.  Don’t you believe Black Lives Matter?  This is what you’ve chosen to RT?  Wow.  #BLM	1944174986	Sat Dec 05 15:06:29 +0000 2020	['BLM']	0	0	https://twitter.com/mrowe1023/status/1335239122924003328
"@FarewellHBogart @SFLTRUMPGAL @gatewaypundit @joehoft @realDonaldTrump @USMC Agreed they're stupid people on both sides.
""23-year-old Daniel Harris, attended a Black Lives Matter protest in June, telling the Oakland County Times he was upset about the killing of George Floyd and police violence.""
A white supremacist is like a 🦄 BLM is the new KKK."	761394791900782592	Tue Dec 01 20:36:22 +0000 2020	[]	0	0	https://twitter.com/Shazzan76/status/1333872589563826177
"@BigRel930 @cjtruth @realDonaldTrump @OANN All the evidence! Reality here's reality:
Blm(a farse killing blacks) 
Antifa: terrorists org.
Democrats, liberals, the left can accept the 2016 election: 
They result to rioting, looting burning peoples livelihoods, violence/ murder of innocent; citizens police Trump supp."	832117896838991872	Fri Dec 04 21:35:26 +0000 2020	[]	0	0	https://twitter.com/Risetoshinenoel/status/1334974618612842502
query	black lives NBA
IF HAVE CONNECTION WITH MEDIA OR HOLLYWOOD NBA NFL! LIVE THE HOOD AND IF LIVE THERE YOU KNOW THIS IS TRUE! TO ALL DEMOs BLM SUPPORTERS! I AM BLACK WHO YOU THINK IS STEALING MY STUFF KILLING MY FAMILY BULLYING MY KIDS NOT THE POLICE! A BLACK MAN OR WOMEN! NOT A WHITE MAN! BLK MAN	970976099864805376	Sun Nov 29 18:12:55 +0000 2020	[]	0	0	https://twitter.com/selinebowens23/status/1333111714716454915
"In 2011, Occupy was too much.

In 2020, the NBA strike for Black lives was too much.

In 2020, the internet was too much.

#Obama 
#NeoliberalInChief"	811414973985550336	Fri Dec 04 07:19:07 +0000 2020	['Obama', 'NeoliberalInChief']	589	105	https://twitter.com/PeoplesParty_US/status/1334759121321684994
@CodeMonkeyZ Ron during the NBA strike Obama negotiated a deal for nba owner to fund Black Lives Matter. Part of the deal to use Nba Arena's to count ballots. Many of the poll workers were BLM members.	1252025019892408325	Sat Dec 05 10:37:37 +0000 2020	[]	0	0	https://twitter.com/NakamotaSatochi/status/1335171460709675009
query	black people killed
"@TheTrut57998387 @WillWayIam @larryelder You're losing focus. The claim that BLM has been making is that young black people are dying in the streets at the hands of racist white cops. 

The counterclaim is that white cops do not kill nearly as many young people men as OTHER BLACK PEOPLE."	2390519324	Fri Dec 04 21:13:38 +0000 2020	[]	0	0	https://twitter.com/mcgrathmickj/status/1334969132635320328
